denom,cases,primary,pm25,pmcoarse,hs_orless,poverty
141,0,0,7.70262469651814,5.99380816668393,37.1,5.2
4152,1,0,7.37916656402493,7.62578739677251,12.2,11.3
330,2,0,NA,NA,NA,NA
2351,4,0,7.38635875225266,7.27880453796176,11.7,5.1
1314,7,0,5.86559790149539,9.60699679776531,46,8.4
2339,9,0,7.28415681458252,6.11671611145052,48.3,6.8
7430,20,0,7.66869104350725,11.2229473061711,40,9.6
963,1,0,5.91203813975443,8.51642583796348,35.8,5.1
6584,14,2,7.89394066716791,8.26335635604767,31.6,5
69,0,0,7.36125278674073,6.30680592473108,24.1,0
892,0,0,6.63147057478957,7.88102307092148,49.4,9.5
439,1,0,6.09481214133159,7.30427185189313,60.5,9.5
8117,26,0,7.27173811403226,9.88056427098765,24.7,4.4
198,0,0,5.83676837806252,8.70054903968698,42.5,24.4
7441,6,0,6.77140254542412,9.54313248781433,27.1,2.4
1328,2,0,5.21048926422863,8.97380581805518,34.6,8.8
3776,20,0,7.76693420313149,6.69328916564957,47.8,10.6
685,0,0,5.34916607124402,8.83395081416888,30.3,4.8
782,9,0,5.20015250907952,8.91314867213388,44.2,7.7
206,0,0,5.34706044682258,8.77653482044513,24.3,6.3
213,0,0,5.3131046657905,8.61960818232535,25.4,6.3
74,0,0,5.05828003658015,6.73666550777302,44.1,0
382,0,0,7.32792749723541,7.65885674875444,46.6,5.9
66,0,0,7.77324426594449,6.69446386449037,69,25
1502,4,0,7.01274890474577,8.94379215770165,53.1,8.4
557,1,0,8.21715834996057,5.38711147353166,56.9,4.1
2001,18,1,6.81144872173728,9.6753208763284,36.8,8.8
252,0,0,6.09549273170873,7.90623731159917,65.6,22.9
11,0,0,5.2432364282713,8.98476588947107,8.9,NA
12370,31,1,6.1799247425568,9.37412189361238,27.6,4.7
2346,8,0,6.13255392480936,9.22305030825157,30.2,2
145,0,0,5.45925617050609,8.58834651672639,40.3,0
22,0,0,7.46508460749166,9.58131820603317,46.3,43.3
84,0,0,6.28684415277886,7.35817904265429,82.3,0
9,0,0,NA,NA,NA,NA
226,0,0,7.41270795650919,8.86152921999748,25.1,14.4
220,0,0,NA,NA,NA,NA
1435,12,1,5.89551246054191,9.14601763305427,28.4,4.3
154,0,0,6.28355564710968,8.09059348893987,46.7,1.2
4612,18,0,7.58436529726697,10.1499195901923,46.3,18.6
4764,26,1,7.17403062856416,10.943571583006,24.6,5.9
5169,16,0,7.08951353187043,10.1141970613898,33,3.3
520,0,0,6.07361379214123,9.13340725121046,19.9,4.5
252,0,0,5.76386297924648,8.35482272230273,19.2,7.9
1253,4,0,6.25807918782458,9.2725909344968,37.4,2.5
1602,5,0,5.63937959325896,8.76176401772261,32.9,3.8
7946,31,0,5.64669529470545,9.23599292299298,33.9,6.7
151,0,0,6.24368741319802,8.03676713672808,41.6,2.4
623,1,0,6.3195296130648,8.71897269386269,48.6,3.4
7775,28,1,7.66969923778248,10.0608995813077,35.3,12
18,0,0,NA,NA,NA,NA
846,2,0,5.76914830047647,8.4086545726945,20.5,3.5
2251,14,0,7.10106107988254,8.61427703445191,54.2,5.8
167,0,0,5.94331923081954,8.23285916001327,42.3,6.5
84,1,0,5.88164396819288,8.71137713095758,56.5,14.1
47,0,0,NA,NA,NA,NA
3723,14,0,6.91959407404004,10.9084766192824,26.8,4.7
5001,27,0,7.22899647187032,11.1047625646813,31.6,6.7
22,0,0,4.70834396218001,6.81917419425112,0,NA
31,0,0,7.90579435543215,5.6144674866918,54.8,0
201,0,0,5.90392150625826,8.780801833727,35.2,0
5135,27,0,6.03916442934766,8.36126057732308,30.3,4.9
1631,2,0,6.67657358882816,8.09581121622387,17.4,0.7
645,6,0,5.45370403123445,8.66548630932941,37.7,6.5
1316,5,0,6.38981201424376,9.39483434742159,36.6,4.4
159,0,0,8.10531284932886,5.61731554100195,66.3,19.5
7669,20,0,7.64549573760271,6.72289809953614,39.9,5.3
4557,18,1,6.90190357630974,6.49993963366341,34.9,7.4
435,1,0,5.84624659797125,8.6285087977834,31.1,0
503,4,0,7.87346519288853,5.48966195276587,26.4,8.1
4157,18,0,7.47797625234287,8.1350365519959,37.6,10.6
719,1,0,5.79904647803639,8.37402191541155,43.1,16.5
1212,0,0,7.27805543783184,7.24908674451972,27.4,11.8
1202,2,0,6.29243057580821,6.5508725486686,51.9,9.1
5703,5,0,6.52542853344309,7.36071229395157,45,6.7
482,0,0,NA,NA,NA,NA
106,0,0,6.83644872545285,8.36869573385806,55.9,28
51,0,0,6.0229587727566,7.43276312595365,93.8,0
27,0,0,6.74480958929781,9.93561573008093,52.7,0
191,0,0,5.36128200053892,9.14804250314804,30,3.5
392,1,0,5.43186721770922,9.31245829411494,37.4,0
1166,13,0,5.58590031360874,9.72785248080712,35.1,3.9
188,0,0,NA,NA,NA,NA
1419,6,0,5.3627579483187,9.44997731572223,31.9,6.7
87,0,0,5.3901766758405,9.57238673462838,28.9,7.1
12,0,0,5.3164549685799,8.72367254567796,25.5,0
68,0,0,5.32319036106504,9.51865616407578,42.3,5.4
33,0,0,5.09848465745766,8.71536549522206,35.4,0
1121,1,0,5.47755703726135,9.14437361232899,20,2.3
5,0,0,5.30545569301416,8.92560551397732,NA,NA
1837,18,1,5.3177455901481,9.33296064077915,40.9,7.6
50,0,0,5.45195599575577,9.28023468724349,13.2,0
10,0,0,5.02829448362933,8.84632419995655,0,0
346,0,0,5.53908288401016,9.94508678664893,0,32.3
233,2,0,NA,NA,NA,NA
439,0,0,6.83995235939182,8.34843990166385,20.1,2.3
3278,8,0,6.56423977841093,9.62296822582953,16,2.3
8884,32,0,6.77197539366753,9.37188991119437,23.6,3.9
2989,6,0,7.82459936531862,6.57342517185061,30.9,6.4
6130,11,0,8.43772047114913,8.60708385215548,28.8,9.6
291,0,0,NA,NA,NA,NA
4793,13,1,6.12032282448855,8.6962937199575,15.1,1.6
271,0,0,NA,NA,NA,NA
3566,14,0,6.73773874761148,10.2165176373363,17,2.9
2268,3,0,6.9710843950419,7.53600065391071,42.9,9.6
44,0,0,NA,NA,NA,NA
752,0,0,8.35179006719378,10.4073003910172,31.8,13.9
336,0,0,NA,NA,NA,NA
44,0,0,NA,NA,NA,NA
1832,13,0,8.73593838179756,11.4187878324337,43.7,20.9
2857,10,0,8.32816640915449,10.8038022143045,57,26.1
3162,15,0,8.58485069546775,10.664960309147,21.1,4.7
2150,2,0,8.7526137922806,11.2406542900149,40.3,21
3146,8,0,8.57107368236138,10.5648013404785,25.4,12.2
2807,6,0,8.42239071786117,10.3606640405038,13.1,4.2
4586,13,0,8.61088260800591,10.3567451248852,52.7,19.3
7355,22,0,7.86902528066196,10.2016398479614,34.6,14
8035,21,0,8.46668341200992,9.57739092346218,45.1,14.1
8850,29,0,8.6207647928373,9.75115193244342,55.6,21.4
3395,4,0,8.63116471308908,10.2017099757768,72.7,28.7
4560,18,1,8.27075878044571,10.5032284609917,30.4,16.9
5393,10,0,8.37351266151482,10.5929913063897,30.5,10.7
2972,10,0,7.82393736361334,9.64303402526204,38,9.4
7528,14,1,8.5661191102786,9.95876007886438,54.6,14
2523,4,0,7.65867509816551,8.3499457662049,32.2,9.1
134,5,0,7.26326705992839,7.94893043606214,32.1,0
7844,14,1,8.23414073937346,8.50511076092462,23.6,4.5
1093,4,0,8.00063830316038,7.75000365711651,64.7,27
3294,8,0,7.94946996721738,9.55609567496045,35,10.6
1980,1,0,7.84279765004514,9.63092584758785,31.1,11.5
2965,19,3,7.51261557717747,9.06893621356152,20.4,5.3
64,0,0,6.8250034524220196,7.61128665550248,28.4,1.8
3654,8,1,7.79654239608509,9.90841306668477,59.3,22
2,0,0,NA,NA,NA,NA
3166,12,1,7.82021239218242,10.754431104894,40.8,16.3
3530,7,0,7.72184497386991,10.9916291639468,45.5,18.6
3627,16,3,7.37413780762988,10.1482605937242,33.8,7.2
59,0,0,NA,NA,NA,NA
47,0,0,NA,NA,NA,NA
52,0,0,NA,NA,NA,NA
1710,0,0,NA,NA,NA,NA
4945,11,0,8.0108049000243,10.0031695969076,16.2,3.9
172,0,0,NA,NA,NA,NA
136,0,0,NA,NA,NA,NA
4928,23,0,5.98161997462483,8.8107121443027,49.1,16.4
14,0,0,5.75070797637293,8.61548073290073,30.2,10.1
21,0,0,5.93297812485082,7.90847627519128,9.8,0
596,1,0,5.47168477866489,8.00095387531387,55.5,18.8
79,0,0,NA,NA,NA,NA
246,1,0,6.07079100067331,8.05942450080078,48,21.3
11,0,0,7.7328770727525,6.35209202205313,64.1,100
453,3,0,6.77252729832555,7.23843459523051,49.6,10
538,1,0,6.11051804944617,8.64699347575774,53,18.1
510,2,0,5.86121374855348,8.40461761628997,30.5,9
380,1,0,6.08977221754377,7.97610994035704,35.9,15.3
42,0,0,5.79484867820235,8.23869584892853,76.3,2.9
160,0,0,6.1341650801834,7.76325642557003,36.6,9.4
38,0,0,8.19886073710374,6.17147982523673,0,NA
371,8,0,NA,NA,NA,NA
69,0,0,6.08730107743292,7.7999100332147,77.8,0
4791,26,0,7.32253177361103,10.309777455046,25.9,15.7
879,4,0,NA,NA,NA,NA
4445,22,1,6.63750057410557,8.28915180697443,25.1,12.2
82,0,0,6.41112157548266,7.50742265889953,NA,NA
1328,4,0,5.57563276600597,8.32148012333095,46.7,8.6
82,0,0,8.34389133418693,5.99442035013471,24.1,16
184,0,0,5.84384017614754,8.09420323116034,52.9,0
113,2,0,6.5324877617376496,7.56033593984856,7.6,0
339,2,0,5.70995070863054,7.51143827462518,64.8,17.4
646,2,0,6.33680425027569,8.24768867531249,25.7,3.5
103,0,0,4.26389181271675,7.38865926083848,58.5,34.8
30,0,0,NA,NA,NA,NA
159,0,0,6.34574932346138,7.66513181791072,14.5,18.6
318,2,0,7.07985509023646,6.63825714881051,13.5,6.9
163,0,0,5.74545156041284,8.14873969919124,48,8.2
13,0,0,6.16109731179043,7.94219916318328,62.8,0
5909,39,0,5.50411870434799,9.74675718818572,32.6,11.3
3363,9,0,5.5564221767925,8.68178547419323,28.8,4.2
493,1,0,8.45857976989922,5.79995001318585,47.3,8.1
1966,6,0,5.96806164994573,8.49928448453377,58.3,14.1
4924,21,0,5.50782996687732,8.87400360346782,28.7,4.7
79,0,0,5.68089263433349,8.00957942935512,62.1,32.4
308,1,0,6.10377129679423,8.33433844390326,78.3,26.1
1518,8,0,5.87818476037987,8.38215699913138,55.6,21.1
3525,14,0,7.08569223042154,6.87652613408584,36.9,11.8
223,2,0,5.1741507462818,8.15462955841067,64.8,13.6
93,0,0,7.57658813526618,6.8042331945188,26.4,0
169,0,0,5.79951595730096,8.07311480646237,55.4,5.7
17,0,0,NA,NA,NA,NA
4015,7,0,5.57620218629559,8.66015914353052,24.5,9.2
327,0,0,5.77725667487285,8.19267476066536,43.8,20.4
2734,6,0,6.05735643413971,8.65118878408541,53.8,15
324,0,0,5.82209444140243,8.3359257820892,20.1,7.9
2655,14,0,5.39636910676206,8.11363864095551,49.5,9.3
4077,25,1,6.64513438093986,8.0154306029788,54.7,21.5
7035,43,1,6.23701408689068,8.1331078538676,51.3,11
906,1,0,NA,NA,NA,NA
584,4,0,6.41744154921751,8.78778092955438,63.6,15.7
7542,51,0,6.94844101221295,7.87695086443541,34.2,9.7
104,0,0,5.45730230273356,8.13376758427504,59.7,5.7
1337,3,2,8.27402759910018,6.84338468601442,28.5,14.8
71,0,0,NA,NA,NA,NA
4859,34,0,6.49363648324282,7.71220162542443,27.7,8.1
87,0,0,6.06734135141179,8.64504586475001,NA,NA
443,3,0,5.57258987118722,8.93684526400277,25.5,6.3
1,0,0,NA,NA,NA,NA
262,0,0,5.64601846585508,8.56621150137081,32.3,14.8
65,2,0,7.10566292131992,6.89788153754439,0,NA
179,1,0,4.23835950898249,7.45200528181332,63.6,0
11,0,0,NA,NA,NA,NA
22,0,0,6.74342998230953,7.30208276930745,35.4,0
557,2,0,5.83497911205184,8.40679623653452,36.3,6.6
117,0,0,8.31362424818632,5.93965050187955,38.4,42
40,0,0,8.0285743027939,6.15310504324353,20.3,0
49,0,0,5.52563012726386,8.56219787286396,100,NA
610,1,0,4.94183525944353,7.68757691392667,64.3,9.9
1537,5,0,5.07207794871516,8.23404960278058,46.1,16.9
5452,23,0,6.32628502595632,9.34699342551288,48.2,16
462,2,0,NA,NA,NA,NA
5689,13,0,6.23462054869321,9.3098273926538,42.5,7.1
6902,28,2,4.89282632555257,8.74390970529495,35.8,14
6434,38,1,5.36305142769417,9.49842900688987,35.7,15.3
8862,49,1,5.14979269535795,8.31829588706336,35.5,12.5
177,0,0,8.13437647650447,5.26071982236857,46.2,5.5
5108,26,1,5.2705203670569,8.59011899778025,49.1,12.7
493,5,0,5.36048501920844,7.59404298192666,47.2,22.4
117,1,0,7.76261669028183,5.42709674792924,33.3,2.2
58,0,0,4.73324414973964,7.13575651287304,43.9,9.1
53,2,0,5.72066912505623,6.8000685381175,42.5,55.6
1033,5,0,6.55384523970639,7.00291573381598,53.5,12.3
50,0,0,4.77796226854016,6.80504543172378,41.1,0
89,0,0,8.15229795374509,4.8675585940836,38.4,19.4
136,0,0,6.87912245470918,6.71867347081717,43.8,0
48,0,0,5.07001333645755,6.78598703120311,35.6,13.8
1929,6,0,5.18752463951791,9.45020686503209,44.5,10.5
716,5,0,7.94949136185434,6.78313437833854,49.7,7.6
2941,6,0,5.41246405651784,8.05827275858331,59,16.4
3295,11,0,4.87566046909854,8.18245584190944,44.4,11.9
308,6,0,7.38686370183928,4.47395758200669,57.1,18.6
248,0,0,4.36798714076085,7.55688539684664,26.9,16.6
562,0,0,5.1138005803683,6.83857190786247,40.8,12.7
553,0,0,4.82956304492222,6.7595873833764,41.3,6.9
427,1,0,6.89403236539578,6.45677112005009,50.6,17.7
38,0,0,4.80603102508528,7.64843545854827,47.3,6.7
33,0,0,4.74535741115376,7.06567886276432,38.5,50
554,2,0,4.99299678485553,6.32953854671315,37.5,10.3
126,0,0,4.58661044041444,7.67970567141206,53.3,12.8
97,0,0,5.02884133015974,6.70365579739006,72.1,0
536,1,0,5.66229529360376,8.26865077322961,58.2,9.6
121,0,0,4.94750335293467,6.72558252488471,54.5,19.9
189,0,0,5.18439086221278,6.29514585619494,52,16.7
336,3,0,5.24131637928383,6.29884001933806,51.4,16
69,2,1,6.97674925795119,6.05385928835656,44.6,14.5
692,2,0,4.41052684824701,7.51729807708339,51.1,8.8
340,0,0,5.9269563816314,5.18425951773622,48.9,21.3
67,0,0,4.57383353709996,7.34281933610823,32.5,38.6
266,1,0,4.48717884414269,7.7845161833394,44.8,15.8
192,1,0,4.49799381066243,7.37360820727454,41.2,9.3
1619,1,0,5.34402554037188,6.66267061646386,37.6,65.5
142,2,0,5.3965818903922,5.68070853949243,40.7,20.5
402,2,0,4.81951918432103,7.40413331166524,41.7,8.2
424,0,0,4.38945925961599,7.42436364683312,40.3,10.1
104,1,0,7.74215151416828,5.2617585290832,47,25.6
988,3,0,5.98181840696756,8.04333250180645,47.8,14.1
423,1,0,7.44235880844672,5.84411541490265,30.9,5.8
433,1,0,5.89559473850297,6.3474137974787,37.1,15.8
114,0,0,6.70211826634568,5.20525743881418,48.9,10
196,0,0,6.17266326936631,6.62286726928797,29.1,3.6
7,0,0,7.18052280456008,6.44305169287848,30.4,0
245,1,0,5.38882018925976,7.37292067801603,32.2,1.3
37,0,0,6.69092359845216,6.27741213091858,13.6,4.7
1085,2,0,5.93373625498758,5.65232579052581,40.4,9.6
132,2,0,5.82247890614844,7.06606272811566,30.1,0
1871,5,0,5.27589410098943,7.15138924335573,25.5,8.8
13,0,0,7.49997228732088,5.66317914236048,75.3,15.9
240,0,0,5.42048846597111,7.17093385926072,36.8,0.8
2,0,0,NA,NA,NA,NA
71,0,0,6.87477293461323,6.03535100874149,26.5,0
1165,2,0,5.18583312351607,8.1434127407352,28.6,9.2
49,0,0,4.50505209074321,7.47855109865412,69.4,19
88,0,0,6.14130570295828,7.01018418405271,51.6,22
42,0,0,4.28890492926762,7.45737033548144,71.8,18.3
70,1,0,NA,NA,NA,NA
72,0,0,NA,NA,NA,NA
6346,34,0,4.92718855023173,7.87080912830595,45.7,16.7
201,6,0,5.5609524568299,6.95543875561166,36.7,15.7
25,0,0,5.12821745399718,6.12827416119496,46.9,0
83,0,0,5.35794343406851,6.04393994063381,36,23.7
303,0,0,4.56114524324589,7.94395962656648,54.7,0
1486,7,1,5.89810179667825,7.02841052837513,31.6,6.9
227,2,0,NA,NA,NA,NA
129,1,0,5.89181269053324,8.49974174821086,48.5,7.1
245,1,0,4.60147535813908,7.14440208373647,37,15.4
98,0,0,6.15474594750645,8.37828016092995,27.5,0
1078,4,0,4.46841259454046,7.64739369051735,28.1,9.6
1474,3,1,5.6738954924057,6.61399530208229,30.7,14
6,0,0,NA,NA,NA,NA
200,1,0,5.91510797275842,6.80686712690832,39.3,14.8
2695,8,0,5.31521745431873,5.9118446275971,40.9,19.5
708,3,0,NA,NA,NA,NA
1360,6,0,8.42633108384845,5.04205270152332,45.5,17.4
611,4,0,7.42148136062646,6.99811423217205,24.1,0.7
236,1,0,8.5787868397808,5.26194813168232,31.1,10.2
77,0,0,7.12930146720402,7.36456782263565,60.2,0
180,0,0,7.13943316571355,7.64263182458269,31.4,24.4
253,0,0,5.62454956636481,7.99889661500772,46.8,14
41,1,0,8.65237281256745,4.69517885073287,NA,NA
229,7,0,7.82449390213437,7.281739088268,47.7,12.8
36,0,0,8.5589659858381,5.35459314456342,26,17.1
11,0,0,5.58401746235395,8.57378595449775,14.1,0
48,0,0,8.6149916552069,4.98958154540476,48.8,16.7
175,2,0,8.4528591512462,7.55544519299471,60.1,0.8
529,5,0,8.67074727161443,6.11684321462375,23.5,4.5
32,0,0,8.58056835004614,5.05350464860314,43,44.8
75,0,0,8.50291332926719,5.13744516690318,39,0
72,0,0,8.60109627648572,6.00726350477562,31.4,5.2
387,0,0,6.4468484145102,8.39976124323143,49.8,8.9
29,0,0,8.44701853135389,5.19552249552661,100,0
165,0,0,5.14931258890313,8.72422802173643,32.6,5.1
107,0,0,8.36849123431747,6.41467991588219,19.3,7.4
876,7,0,7.55203003064943,7.74222285319214,42.1,7.1
37,0,0,8.51145301129961,5.37624352586655,75,0
61,0,0,6.48734652801672,7.74835791720207,69.3,0
80,1,0,6.43399245159542,7.62638348483827,12.9,24.6
62,2,0,6.0106476345706,8.04150969132041,70.1,64.3
71,0,0,NA,NA,NA,NA
96,0,0,8.80350998271963,6.40981014513703,36.6,11.8
30,0,0,7.13046287757303,7.68468385161034,42,0
2329,13,0,8.50938316573192,5.59159027933232,46.9,9.9
13,0,0,8.44817498377324,5.34790595896158,36.9,0
40,0,0,5.43048866836503,8.25642555942989,48.1,0
413,4,0,8.08157107193432,4.59274110530492,45.7,15.8
24,0,0,6.99479834906114,7.67531751657034,100,0
18,0,0,8.3976130919771,6.88985625263666,0,0
959,3,0,8.58310284606755,6.45948495927618,28.6,11.4
172,0,0,5.19846040924802,9.55039992627521,19.9,0
104,0,0,5.03803377191056,9.17994563358966,21,0
95,0,0,4.99832329049421,9.03319434430435,28.4,7.8
255,2,0,5.29747275589451,9.65114113622409,49.4,8.1
505,1,0,5.09054940577497,9.25148553763093,16.1,2.9
132,0,0,5.12616672890624,9.20972544355051,22.7,0
100,0,0,5.27602289041621,9.68987681466001,26.8,0
1621,5,0,5.17626870727813,9.39229348038883,36.6,10.6
992,2,0,NA,NA,NA,NA
3,0,0,NA,NA,NA,NA
170,1,0,5.09199801374486,8.73649640158384,NA,NA
88,0,0,NA,NA,NA,NA
16,0,0,NA,NA,NA,NA
695,5,0,NA,NA,NA,NA
480,1,0,NA,NA,NA,NA
868,2,0,5.36091963165168,9.77866315060204,20.7,7
234,1,0,NA,NA,NA,NA
